name,brandName,ratingScore,price,processor,ram,memory,displaySize,gen
dell inspiron 5406,Dell,0.0,153000.0,i7,8gb,512gb,"14""",11th
asus zephyrus g14,ASUS,0.0,247000.0,ryzen,6gb,1tb,"14""",
asus rog strix,ASUS,0.0,255000.0,ryzen,6gb,1tb,"15.6""",
dell inspiron 7391,Dell,0.0,117000.0,i5,8gb,256gb,13.3',10th
apple macbook pro,Apple,0.0,220000.0,m2,8gb,512gb,,
hp15 ef2127 amd,HP,0.0,80000.0,amd,8gb,256gb,"15.6""",
dell inspiron 15,Dell,0.0,122500.0,intel,8gb,,,11th
dell inspiron 5310,Dell,0.0,140000.0,i7,8gb,512gb,"13.3""",11th
asus tuf a15,ASUS,0.0,221000.0,ryzen,6gb,1tb,"15.6""",
asus zephyrus g14,ASUS,0.0,178000.0,ryzen,6gb,512gb,"14""",
hp victus 15,HP,0.0,115000.0,i5,8gb,512gb,"15.6""",
hp omen 11th,HP,0.0,288000.0,intel,6gb,1tb,15.6,11th
hp 15ef1013dx ryzen7,HP,0.0,122000.0,ryzen,8gb,512gb,,
dell vostro 3400,Dell,0.0,115500.0,i7,8gb,512gb,"14""",11th
dell vostro 7500,Dell,0.0,175000.0,i7,6gb,1tb,"15.6""",10th
dell inspiron 5410,Dell,0.0,129000.0,i5,8gb,512gb,"14""",11th
dell xps 15,Dell,0.0,262000.0,i7,6gb,1tb,"15.6""",10th
2021 asus rog,ASUS,0.0,272000.0,m1,6gb,1tb,"16""",
acer nitro 5,Acer,0.0,157000.0,amd,6gb,512 ssd,"15.6""",
"dell inspiron 14i511gen14""",Dell,0.0,147500.0,i5,,,"14""",511gen
asus laptop 14,ASUS,0.0,76500.0,i5,6 gb,256 gb,"14""",11th
hp 15s eq2116au,HP,0.0,90000.0,amd,8gb,512gb,,
dell inspiron 5505,Dell,0.0,88000.0,ryzen,,,,
acer nitro 5,Acer,0.0,111500.0,ryzen,6gb,512 ssd,"15.6""",
lenovo legion 5,Lenovo,0.0,236800.0,amd,6gb,1tb,,
asus zenbook 14,ASUS,0.0,142000.0,ryzen,6gb,512gb,14',
acer swift 3/intel,Acer,0.0,116000.0,intel,8gb,256 gb,,11th
acer predator helios,Acer,0.0,185000.0,i5,6gb,512gb,"15.6""",11th
asus vivo book,ASUS,0.0,96900.0,i5,8gb,512ssd,,11th
laptop acer swift3,Acer,0.0,90600.0,amd,8gb,512ssd,,
dell inspiron 15,Dell,0.0,111900.0,i5,,,,
dell inspiron 15,Dell,0.0,122900.0,ryzen,,,,
dell inspiron 35115g8tf,Dell,0.0,64000.0,i3,4gb,128gb,,11th
asus rog strix,ASUS,0.0,197000.0,ryzen,6gb,512gb,"15.6""",
asus vivobook pro,ASUS,0.0,194000.0,ryzen,6gb,1tb,"15.6""",
asus zenbook 14,ASUS,0.0,142000.0,ryzen,6gb,512gb,14',
dell g5 2021,Dell,0.0,135000.0,i5,6gb,512gb,"15.6""",11th
dell inspiron 5515,Dell,0.0,124950.0,ryzen,8gb,512gb,"15.6""",
asus tuf f15,ASUS,0.0,162000.0,i5,6gb,512gb,"15.6""",11th
acer nitro 5,Acer,0.0,157000.0,amd,6gb,512 ssd,"15.6""",
lenovo ideapad 3,Lenovo,0.0,59850.0,i3,4gb,128gb,"14""",
dell inspirion 3501,Dell,0.0,82000.0,i5,4gb,1tb,15.6,11th
hp 14 ryzen,HP,0.0,50000.0,ryzen,4gb,128gb,"14 """,
hp g7 ryzen,HP,0.0,85000.0,ryzen,8gb,1tb,"14 """,
dell latitude 3410,Dell,0.0,112000.0,i5,8gb,256 gb,"14""",10th
dell 7390 i7,Dell,0.0,175000.0,i7,8gb,256 ssd,13.3,
dell g5 15,Dell,0.0,185000.0,i7,6gb,512gb,"15.6""",10th
asus rog strix,ASUS,0.0,361000.0,ryzen,2gb,1tb,"15.6""",
asus vivobook 14,ASUS,0.0,126000.0,i7,8gb,512gb,"14""",12th
hp 15s laptop,HP,0.0,114000.0,intel,8 gb,512 gb,"15.6""",
hp14fq0013dx ryzen 33250u/4gb,HP,0.0,54000.0,ryzen,4gb,128gb,,
dell inspiron 13,Dell,0.0,130900.0,i5,,,,
dell inspiron 14,Dell,0.0,108900.0,ryzen,6gb,256gb,"14 """,
laptop lenovo ip3,Lenovo,0.0,45000.0,other,4gb,1tb,,
asus tuf dash,ASUS,0.0,199500.0,other,,,,
acer swift 3,Acer,0.0,90000.0,other,,,,
"dell laptop,14 ''",Dell,0.0,113000.0,other,8gb,512 gb,14 ',
dell inspiron 3511,Dell,0.0,119000.0,i7,8gb,512gb,"15.6""",11th
asus rog zephyrus,ASUS,0.0,293000.0,ryzen,6gb,1tb,14',
asus tuf dash,ASUS,0.0,205000.0,i7,6gb,512gb,"15.6""",11th
hp envy x360,HP,0.0,139790.0,i7,8gb,512gb,"13.3""",12th
gp76 leopard 11uh,No Brand,0.0,355000.0,other,8gb,,,
dell inspiron 7306,Dell,0.0,188000.0,i7,6gb,512gb,13.3,11th
microsoft surface 3,Microsoft,0.0,297500.0,i7,6gb,512gb,"15""",7gen
"dell laptop,15 ''",Dell,0.0,118500.0,other,8gb,512 gb,15 ',
asus vivobook s15,ASUS,0.0,141000.0,i7,6gb,512gb,"15.6""",11th
gp76 leopard 11ug,No Brand,0.0,284000.0,other,8gb,,,
dell inspiron 14,Dell,0.0,117900.0,i5,,,,
dell inspiron 15,Dell,0.0,124900.0,i5,,,,
dell inspiron 15,Dell,0.0,133900.0,ryzen,2gb,512gb,15.6,
dell inspirion 3501,Dell,0.0,86000.0,i5,4gb,1tb,15.6,11th
dell inspiron 3501,Dell,0.0,90000.0,i5,4gb,1tb,,511th
lenovo ideapad 3,Lenovo,0.0,80000.0,i5,8gb,512gb,"14""",10th
lenovo yoga 6,Lenovo,0.0,106000.0,ryzen,8gb,256gb,"13.3""",
dell inspiron 7490,Dell,0.0,125000.0,i5,8gb,512gb,14',10th
asus zenbook 13,ASUS,0.0,135000.0,i5,8gb,512gb,"13.3""",11 gen
asus vivobook 14,ASUS,0.0,95000.0,i5,8gb,256gb,"14""",11th
asus tuf dash,Acer,0.0,245000.0,other,6gb,512gb,,
asus rog zephyrus,ASUS,0.0,372000.0,amd,6gb,512gb,"15.6""",
asus tuf f15,ASUS,0.0,157000.0,i7,6gb,512gb,"15.6""",10th
asus vivobook k403fa,ASUS,0.0,131000.0,i7,6gb,512gb,"14""",10th
asus tuf f15,ASUS,0.0,125000.0,i5,8gb,512gb,"15.6""",10th
asus vivobook 15,ASUS,0.0,105000.0,i5,8gb,512gb,"15.6""",11th
acer swift x,Acer,0.0,172990.0,amd,4gb,512gb,,
asus vivo book,ASUS,0.0,104000.0,intel,2gb,512gb,"14 """,
hp 15ef2126wm ryzen55500u/8gb,HP,0.0,80000.0,ryzen,8gb,256gb,15.6,
acer swift 3,Acer,0.0,79000.0,ryzen,8gb,256gb,"14""",
asus zenbook flip,ASUS,0.0,175000.0,i7,6gb,512gb,"13.3""",11th
asus rog zephyrus,ASUS,0.0,339000.0,m1,2gb,1tb,"16""",11th
asus vivobook pro,ASUS,0.0,194000.0,ryzen,6gb,1tb,"15.6""",
asus vivobook flip,ASUS,0.0,120000.0,i5,8gb,512gb,"14""",11th
hp envy 13,HP,0.0,112000.0,i5,,,,11th
dell 7501 10th,Dell,0.0,159000.0,i7,8gb,,"15.6""",10th
asus zenbook pro,ASUS,0.0,488000.0,i9,2gb,1tb,"15.6""",10th
dell inspiron 5402,Dell,0.0,119000.0,i5,8gb,512gb,"14""",11th
hp 15 dy2095,HP,0.0,80000.0,i5,8gb,256gb,"15.6""",
dell inspiron 15,Dell,0.0,117500.0,intel,8gb,,,11th
asus zenbook q407iq,ASUS,0.0,98000.0,ryzen,8gb,256gb,,
asus rog zephyrus,ASUS,0.0,372000.0,amd,6gb,512gb,"15.6""",
dell inspiron 5510,Dell,0.0,125900.0,i5,8gb,512gb,,511th
asus rog flow,ASUS,0.0,234110.0,ryzen,,,,
dell latitude 3420,Dell,0.0,116000.0,i7,8gb,1tb,"14""",
acer aspire 5,Acer,0.0,95000.0,i5,8gb,512gb,"15.6""",11th
dell xps 13,Dell,0.0,255000.0,i7,6gb,512gb,13.3',11 gen
acer nitro 5,Acer,0.0,225000.0,i7,6gb,1tb,"15.6""",11th
asus a416m celeron,ASUS,0.0,40000.0,other,4gb,1tb,,
asus vivobook s15,ASUS,0.0,141000.0,i7,6gb,512gb,"15.6""",11th
asus zenbook 13,ASUS,0.0,135500.0,i5,6gb,512gb,"13.3""",11th
asus rog zephyrus,ASUS,0.0,292800.0,amd,6gb,1tb,15.6,
asus zenbook q408ug,ASUS,0.0,105000.0,ryzen,8gb,256gb,,
hp envy 13,HP,0.0,115000.0,intel,8gb,512gb,"13.3""",710th
dell inspiron 3501,Dell,0.0,61000.0,other,,,,
asus vivobook flip,ASUS,0.0,120000.0,i5,8gb,512gb,"14""",11th
asus rog strix,ASUS,0.0,197000.0,ryzen,6gb,512gb,"15.6""",
dell vostro 3510,Dell,0.0,80000.0,i5,8gb,256gb,15.6,11th
asus vivobook x515ja,ASUS,0.0,115000.0,other,8gb,512gb,,
hp notebook 15sdu3507tx,HP,0.0,99000.0,i5,8gb,512gb,"15.6""",
laptop acer aspire5,Acer,0.0,80000.0,i5,4gb,1tb,,11th
dell inspiron 14,Dell,0.0,129900.0,intel,8gb,,,11th
dell xps 15,Dell,0.0,265000.0,i7,6gb,1tb,"15.6""",10th
dell inspiron 7300,Dell,0.0,184000.0,i7,6gb,1tb,13.3',11th
acer nitro 5,Acer,0.0,147000.0,amd,8gb,512 ssd,"15.6""",
asus zephyrus g14,ASUS,0.0,178000.0,ryzen,6gb,512gb,"14""",
asus tuf f15,ASUS,0.0,157000.0,i7,6gb,512gb,"15.6""",10th
dell vostro 3510,Dell,0.0,58000.0,i3,4gb,1tb,"15.6""",11th
hp victus 16,HP,0.0,185000.0,i7,6gb,512gb,"16.1""",
asus rog zephyrus,ASUS,0.0,266777.0,m1,,,,
asus rog strix,ASUS,0.0,193821.0,ryzen,,,,
dell inspirion 3501,Dell,0.0,114000.0,i7,8gb,512gb,"15.6""",11th
asus vivobook 15,ASUS,0.0,144000.0,i7,6gb,512gb,"15.6""",11th
"dell 7506 15.6""",Dell,0.0,107999.0,i5,8gb,256 ssd,"15.6""",11th
dell inspiron 13,Dell,0.0,163900.0,intel,8gb,,,11th
"dell laptop,14 ''",Dell,0.0,126500.0,other,8gb,512 gb,14 ',
dell inspiron 5410,Dell,0.0,163000.0,i7,2gb,512gb,"14""",11th
asus rog zephyrus,ASUS,0.0,265000.0,ryzen,6gb,1tb,"15.6""",
hp victus 15,HP,0.0,110000.0,intel,2gb,512gb,"15.6""",12th
dell inspiron 14,Dell,0.0,122900.0,ryzen,,,,
lenovo thinkpad x13,Lenovo,0.0,190000.0,intel,6gb,128gb,,13 gen
hp 15ef2126wm amd,HP,0.0,85000.0,amd,8gb,256gb,,
hp 15eq2108au amd,HP,0.0,70000.0,amd,4gb,256ssd,,
hp pavilion laptop,HP,0.0,124999.0,intel,8gb,512gb,,11th
asus zenbook 14,ASUS,0.0,153000.0,i5,8gb,512gb,"14""",11th
acer aspire 5,Acer,0.0,83000.0,i5,8gb,512 ssd,"14 """,11th
laptop acer nitro5,Acer,0.0,123500.0,i5,8gb,512ssd,,11th
dell xps 13,Dell,0.0,215000.0,i7,6gb,512gb,13.3',11 gen
asus rog zephyrus,ASUS,0.0,390000.0,m1,2gb,1tb,"16""",12th
acer predator helios,Acer,0.0,199000.0,i7,6gb,1tb,"15.6""",10th
asus rog zephyrus,ASUS,0.0,237377.0,m1,,,,
hp – 15sdu354–,HP,0.0,103000.0,intel,8gb,512gb,715.6,11th
hp 14cf2224nia i5,HP,0.0,79000.0,i5,4gb,1tb,,10th
hp 15seq laptop,HP,0.0,83000.0,other,,,,
acer predator triton,Acer,0.0,235000.0,i7,6gb,512gb,"15.6""",10th
lnovo thinkpad t14,Lenovo,0.0,165000.0,i5,8gb,256gb,"14""",14 gen
acer travelmate spin,Acer,0.0,44490.0,m1,4gb,128gb,"12""",
hp laptop 240,HP,0.0,80000.0,intel,8gb,256gb,"14 """,10th
delllatitude5000543014notebookfullhd1920x1080intelcorei712thgen16gbram512gbssd,Dell,0.0,205000.0,intel,6gb,512gb,,712th
asus tuf gaming,ASUS,0.0,183000.0,i7,6gb,512gb,"15.6""",711th
laptop acer aspire5,Acer,0.0,70000.0,i3,4gb,1tb,,11th
hp envy x360,HP,0.0,113000.0,i5,8gb,256gb,"15.6""",
hp 14z laptop,HP,0.0,85000.0,ryzen,8gb,256gb,,
dell latitude 3420,Dell,0.0,118000.0,i5,8gb,512 ssd,,11th
asus rog zephyrus,ASUS,0.0,216800.0,amd,6gb,1tb,,
asus rog strix,ASUS,0.0,394666.0,ryzen,,,,
hp probook 440,HP,0.0,149999.0,i7,8gb,512gb,"14""",11th
asus zenbook flip,ASUS,0.0,146000.0,i5,6gb,512gb,"13.3""",11th
hp envy x360,HP,0.0,128500.0,other,,,,
hp omen gaming,HP,0.0,147999.0,i7,8gb,256gb,"15.6""",
lenovo l14 gen,Lenovo,0.0,129999.0,intel,2gb,512gb,"14""",14 gen
acer s405355ve,Acer,0.0,92000.0,other,,,,
asus zenbook 13,ASUS,0.0,162000.0,i7,6gb,512gb,"13.3""",11th
lenovo legion 5,Lenovo,0.0,242000.0,ryzen,6gb,512gb,16',
acer swift sf31353,Dell,0.0,130000.0,intel,8gb,,,11th
hp 15s fq4021tu,HP,0.0,124999.0,i5,8gb,512gb,,11th
acer swift 3,Acer,5.0,92000.0,other,,,,
asus tuf gaming,ASUS,0.0,221000.0,amd,6gb,1 tb,"15.6""",
laptop acer nitro5,Acer,0.0,155000.0,amd,8gb,1tb,,
dell inspiron 5402,Dell,0.0,107000.0,other,,,,
dell 7506 11,Dell,0.0,125000.0,i5,8gb,256gb,"15.6""",11 gen
dell latitude 3410,Dell,0.0,79000.0,i5,4gb,1 tb,"14""",10th
asus zenbook duo,ASUS,0.0,228000.0,i7,6gb,1tb,"14""",11th
laptop acer swift3,Acer,0.0,103000.0,amd,8gb,512ssd,,
acer nitroacer nitro,Acer,0.0,125000.0,i5,8gb,512 gb,39.62,511th
acer aspire 5,Acer,0.0,120000.0,i7,8gb,512gb,"14 """,11th
laptop asus vivobook,ASUS,0.0,85000.0,i5,8gb,256ssd,,11th
dell vostro 3500/,Dell,0.0,125000.0,i7,8gb,512gb,,11th
acer swift sf314511,Acer,0.0,163500.0,intel,6gb,,,11th
dell xps 13,Dell,0.0,155000.0,i7,8gb,256gb,13.3',10 gen
dell inspiron 15,Dell,0.0,135900.0,i7,,,,
lenovo yoga 7,Lenovo,0.0,115000.0,i5,8gb,256gb,,
acer nitro 5,Acer,0.0,220000.0,ryzen,8gb,1tb,,
laptop acer aspire3,Acer,0.0,62000.0,amd,4gb,1tb,,
dell inspiron 7391,Dell,0.0,118000.0,i5,8gb,256gb,13.3,10th
dell inspiron 15,Dell,0.0,111900.0,i5,,,,
lenovo slim 7,Lenovo,0.0,105250.0,i5,8gb,512gb,"14""",
asus tuf f15,ASUS,0.0,127000.0,i5,8gb,512gb,"15.6""",10th
lenovo yoga 6,Lenovo,0.0,118000.0,amd,6gb,512gb,13.3,
acer nitro 5,Acer,0.0,148000.0,amd,8gb,512 ssd,"15.6""",
asus rog zephyrus,ASUS,0.0,223222.0,ryzen,,,,
hp pavilio power,HP,0.0,132000.0,i7,8gb,,15.6,8th
acer predator triton,Acer,0.0,225000.0,i7,2gb,512gb,,10th
dell alienware m15,Dell,0.0,270000.0,m1,6gb,512gb,"15.6""",10th
acer nitro 5,Acer,0.0,111400.0,ryzen,8gb,256gb,"15.6""",
dell inspiron 5402,Dell,0.0,133000.0,other,,,,
lenovo thinkpad x13,Lenovo,0.0,209000.0,intel,6gb,512gb,,13 gen
dell alienware m15,Dell,0.0,360000.0,m1,2gb,1tb,"15.6""",
acer predator helios,Acer,0.0,170000.0,i5,8gb,512gb,"15.6""",10th
laptop acer swift3,Acer,0.0,140000.0,i7,6gb,1tb,,11th
laptop hp pavilion,HP,0.0,115000.0,other,,,,
acer predator triton,Acer,0.0,220000.0,i7,6gb,512gb,"14""",11th
lenovo ideapad gaming,Lenovo,0.0,114000.0,intel,8gb,512 gb,15.6,11th
laptop acer nitro,Acer,0.0,142000.0,i5,8gb,1tb,,
dell 7501 10th,Dell,0.0,129000.0,i5,8gb,256gb,"15.6""",10th
lenovo yoga c740,Lenovo,0.0,140000.0,i7,2 gb,512 gb,"15.6""",
dell inspiron 13,Dell,0.0,146900.0,i7,,,,
laptop acer predator,Acer,0.0,160000.0,i5,8gb,512ssd,,10th
laptop acer nitro5,Acer,0.0,142000.0,amd,8gb,1tb,,
laptop acer an51545r75r,Acer,0.0,165000.0,amd,8gb,512ssd,,
lenovo ideapad 5,Lenovo,0.0,134999.0,i5,6gb,512gb,,11th
laptop acer nitro5,Acer,0.0,152000.0,i7,8gb,512ssd,,11th
laptop acer swift5,Acer,0.0,140000.0,i7,8gb,512ssd,,10th
dell inspiron 7391,Dell,0.0,148000.0,i7,8gb,512gb,13.3,10th
laptop acer an5155655js,Acer,0.0,128000.0,i5,8gb,512ssd,,11th
laptop acer predator,Acer,0.0,202000.0,i7,8gb,1tb,,11th
laptop acer nitro5,Acer,0.0,155000.0,i7,8gb,512ssd,,10th
laptop acer nitro5,Acer,0.0,149000.0,i5,8gb,512ssd,,10th
laptop acer predator,Acer,0.0,200000.0,i7,6gb,1tb,,11th
laptop acer nitro5,Acer,0.0,139200.0,i7,8gb,512ssd,,11th
laptop acer nitro5,Acer,0.0,159000.0,i7,8gb,1tb,,10th
acer predator triton,Acer,0.0,235000.0,i7,6gb,512gb,"15.6""",10th
dell inspiron 5502,Dell,0.0,95000.0,intel,8gb,256gb,15.6,11th
lenovo legion 5,Lenovo,0.0,112000.0,ryzen,,,,
hp victus 15,Dell,0.0,102000.0,i5,8gb,512gb,"15.6""",
hp envy 13,HP,0.0,140000.0,i7,8gb,512gb,"13.3""",12th
dell latitude e7270,Della,0.0,37999.0,i5,6 gb,256 gb,12.5,56th
dell latitude e5470,Della,0.0,36999.0,i5,8 gb,128 gb,"14""",56th
latitude 5430 i5,Dell,0.0,170000.0,i5,8gb,512gb,,12th
asus zenbook 17,ASUS,0.0,549999.0,i7,6gb,1tb,"17.3""",
asus vivobook m1503qa,ASUS,0.0,113999.0,m1,8 gb,512 gb,"15.6""",
asus tuf gaming,ASUS,0.0,224999.0,i7,6gb,1tb,"15.6""",12th
asus g513qehn136t ryzen,ASUS,0.0,193999.0,ryzen,6 gb,512 gb,15.6,
dell latitude 5430,Dell,0.0,175000.0,intel,6gb,512gb,"14""",12th
hp omen 16tb100,No Brand,0.0,165000.0,intel,,,,
dell inspiron 7506,Dell,0.0,111000.0,i5,8gb,256gb,15.6',11th
lenovo flex 5,Lenovo,0.0,100000.0,i5,6gb,512gb,14.0,11th
asus vivobook pro,ASUS,0.0,195999.0,ryzen,,1 tb,"14""",
asus vivobook 15,ASUS,0.0,69999.0,i3,4gb,256gb,"15.6""",12th
asus rog strix,ASUS,0.0,179999.0,ryzen,6 gb,512 gb,"15.6""",
acer intel core,Acer,0.0,135970.0,intel,8gb,256gb,,
dell vostro 3400,Dell,0.0,65000.0,i3,4gb,256gb,,11th
dell latitude 3430,Dell,0.0,184500.0,i7,8gb,512gb,,12th
acer aspire 5,No Brand,0.0,77867.0,amd,4gb,000 gb,"15.6""",
hpvictus i5 12gen,HP,0.0,96000.0,i5,8 gb,512 ssd,,12gen
ideapad slim 3,Lenovo,0.0,75500.0,intel,8gb,512gb,"15.6""",12th
acer aspire 3,No Brand,0.0,101333.0,i5,8gb,1tb,"15.6""",11th
asus zen book,ASUS,0.0,135000.0,i5,8gb,512gb,14',511th
asus vivo book,ASUS,0.0,66500.0,i3,4gb,256ssd,"15.6""",11th
laptop/hp 14s/ intel,HP,0.0,96000.0,intel,8gb,512 gb,"14 """,
