name,brandName,ratingScore,description,price
HP ENVY 13 X360 TOUCHSCREEN LAPTOP | AMD RYZEN 7 | 8GB | 512GB | HP STYLUS PEN,HP,0,"['HP Envy 13 X360', 'AMD Ryzen&trade; 7 5800U (up to 4.4 GHz max boost clock, 16 MB L3 cache, 8 cores, 16 threads)', '8 GB Memory 3200MHZ', '512GB PCIe NVMe SSD', '13.3&quot; diagonal, FHD (1920 x 1080) Display, multitouch-enabled, IPS, edge-to-edge glass, micro-edge, BrightView, Corning&reg; Gorilla&reg; Glass NBT&trade;, 1000 nits, 72% NTSC, HP Sure View integrated privacy screen', 'AMD Radeon&trade; Graphics', 'Fingerprint Reader', 'Backlit Keyboard US English', 'Factory Installed Windows 11 Home', '1 Year Manufacturer Warranty', 'Rechargeable HP Stylus Pen', 'HP Backpack']",142500
Dell Inspiron 3501 Intel 11th Gen Core I5-1135g7,Dell,0,"['Operating System: Windows 10 Home ,', 'Microsoft Office Home and Student 2019 with lifetime validity', 'Display: 15.6-inch FHD (1920 x 1080)', 'Anti-Glare LED-Backlit Non-touch Display', 'Memory & Storage: 8GB DDR4 RAM 2666MHz', 'Storage:1TB 5400 rpm 2.5"" SATA Hard Drive (Storage)', 'Graphics: Intel Iris Xe', 'Processor:11th Generation Intel Corei5-1135G7', 'Processor (8MB Cache, 2.40 GHz up to 4.20 GHz)', 'Brand New Laptop']",85000.00
Dell Inspiron 3511 I5 11th Gen/8gb Ram/512gb Ssd/nvidia Mx350 Graphics,Dell,0,['Brand New Laptop'],95000.00
"ASUS VIVOBOOK X415MA Celeron Dual Core / 4GB RAM/ 256GB SSD / 14"" HD/ WINDOWS GENUINE",ASUS,0,[],49300.00
"Acer Nitro 5 2021 AMD Ryzen 5 5600H / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display",Acer,0,"['5000-series AMD Ryzen 5 5600H Mobile Processor', 'NVIDIA GeForce GTX 1650 with 4GB GDDR6', '8GB RAM 512GB SSD', '15.6-inch IPS display', '4-cell Lithium-Ion (Li-Ion) 3320 mAh']",133875.00
"Acer Swift 3 2021 Ryzen 5 5500U / AMD Vega 8 / 8GB RAM / 256GB SSD / 14"" FHD Display",Acer,0,[],88000.00
"Asus VivoBook 14 X415EA I3 11th Gen / 4GB RAM / 256GB SSD / Backlight Keyboard /14"" FHD Display",ASUS,0,[],65000.00
"ASUS  X515EP - (11th, i5, 8, 512 GB, 15.6"" FHD, Nvidia 2 GB MX330, Genuine Windows 10, TYPE C, 2 years, BACKLIT KB, Fingerprint, BACKPACK, Mouse, Grey, Fast Charge, Anti-Glare)",ASUS,0,[],102222.00
Katana GF66 11UC,MSI,0,"['15.6"" FHD, IPS-Level 144Hz 45%NTSC', 'Core i5-11400H 6 Core 2.7 - 4.5GHz', 'NVIDIA GeForce RTX3050 Laptop GPU 4GB GDDR6', 'DDR 4 8GB,512GB NVMe PCIe SSD', 'Intel Wi-Fi 6 AX201(2*2 ax)', 'Brand New Laptop']",174000.00
Dell latitude 3430 i7 12th gen 8gb ram 512gb ssd,Dell,0,"['12th Gen. Intel&reg; Core&trade; i7-1255U (10 Core, 12 MB Cache, 12 Threads, up to 4.70 GHz)', '14&quot; FHD (1920 x 1080) AG Non-Touch, 250nits, Camera w/shutter &amp; Microphone, WLAN Capable', 'Touch Fingerprint Reader in Power Button, WLAN Capable', 'M.2 512GB PCIe NVMe Class 35 Solid State Drive', 'Integrated Intel&reg; Iris&reg; Xe Graphics', 'Single Pointing Non-Backlit Keyboard, English US', 'Intel&reg; Wi-Fi 6 AX201 2x2 .11ax 160MHz + Bluetooth 5.2', '3 Cell 41Whr ExpressChargeTM Capable Battery']",164800.00
"Asus ZenBook 13 UX325EA I7 11th Gen / 16GB RAM / 512GB SSD / Magic NumPad / 13.3"" FHD Display",ASUS,0,"['CPU:  Intel® Core™ i7-1165G7 Processor 2.8 GHz (12M  Cache, up to 4.7 GHz, 4 cores)', 'Graphics: Intel Iris Plus Graphics', 'Memory: 16GB LPDDR4X on board, Memory', 'Display: 13.3-inch, FHD (1920 x 1080) OLED 16:9 aspect ratio, 0.2ms  response time, 550nits peak brightness, 100% DCI-P3 color gamut, 1,000,000:1,  VESA CERTIFIED Display HDR True Black 500, 1.07 billion colors, PANTONE  Validated, Glossy display, 70% less harmful blue light, SGS Eye Care Display,  Screen-to-body ratio: 88 ％', 'Connections: 1x USB 3.2 Gen 1 Type-A; 2x Thunderbolt™ 4 supports display /  power delivery; 1x HDMI 2.0b; Micro SD card reader', 'Networking: Intel WiFi 6 with Gig+ performance (802.11ax)', 'Bluetooth: Bluetooth 5.0', 'Storage: 512GB PCIe Gen3 SSD', 'Height: 1.39cm (0.54 inches)', 'Width: 30.4cm (11.9 inches)', 'Depth: 20.3cm (7.99 inches)', 'Battery: 67 Wh Polymer Battery 22 Hours battery life', 'camera webcam: 3D IR HD Camera', 'Weight: 1.1Kg', 'Keyboard: Edge-to-edge design, full-size backlit, with 1.4mm key  travel', 'Touchpad / NumberPad2: Glass-covered; intelligent palm-rejection; Precision  Touchpad (PTP) technology supports up to four-finger smart gestures; Please  note that all versions of NumberPad only work with the Microsoft Windows  operating system', 'Audio: ASUS SonicMaster stereo audio system with surround-sound; smart  amplifier for maximum audio performance; Array microphone with Cortana and  Alexa voice-recognition support; Certified by Harman Kardon', 'Included in the Box: Asus ZenBook 13 (UX325); Power adaptor with power cord  (65W); Protective sleeve (optional); USB-C to audio jack dongle; USB-A to LAN  dongle (optional)']",162000.00
"HP Pavilion 15-EH1070 Ryzen 7 5700U / AMD VEGA 8 / 8GB RAM / 512GB SSD / 15.6"" FHD Display",HP,0,"['HP Pavilion 15-EH1070 with 5000-series AMD Ryzen 7 5700U processor (Hexa-core CPU), AMD Vega 8 Graphics', '8GB DDR4 RAM, 512GB PCIe NVMe SSD Storage', '15.6-inch Full-HD (1920 x 1080 pixels) display', 'Dual speakers', '1.79cm thickness', '1.7KG Weight', 'BT WIN10 Webcam FOG BLUE Backlit Keyboard.']",114450.00
Inspiron 15 5593 |i5-1035G1U|4GB|128GB SSD + 1TB|WIFI/BT|Ubuntu| Nvidia MX 230 2GB GDDR5|FHD,Dell,0,"['10th Generation Intel&reg; Core&trade; i5-1035G1UProcessor ', 'Nvidia MX 230 2GB GDDR5', '4GB RAM and 128GB SSD', 'Multi-touch gesture-enabled precision touchpad with integrated scrolling']",88725.00
"Acer Aspire 5 2021 Ryzen 5 5500U / 8GB RAM / 256GB SSD / 15.6"" FHD Display",Acer,0,[],82000.00
"Lenovo Flex 5 2-in-1, core i3 11th Gen 4GB RAM, 128GB SSD 14'",Lenovo,3,[],62000.00
Acer Swift 3 Intel I5 – 11th Gen/8 GB RAM/512GB SSD/Iris Xe Graphics/Full HD,Acer,0,['Brand New Laptop'],88000.00
Dell Inspiron 15 3511 - i5 1135G7  8GB  1TB  Intel Iris Xe  FHD,Dell,0,"['Are you wondering about\xa0Budget laptops in Nepal?', 'Do you want to invest in a\xa0genuine.', ""Here's a genuine product for you."", 'Genuine Neoteric product.', 'Brand New Laptop']",87900.00
"Asus ROG Strix G15 2021 G513QE Ryzen 7 5800H / RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",ASUS,0,"['Brand:  ASUS', 'CPU: AMD Ryzen 7 5800H Processor 3.2 GHz (16M  Cache, up to 4.4 GHz)', 'Graphics: NVIDIA GeForce RTX 3050Ti 4GB GDDR6 VRAM', 'Memory: 16GB DDR4', 'Display: 15.6-inch IPS display, Full-HD (1920 x 1080 pixels) resolution;  144Hz refresh rate; 16:9 aspect ratio', 'Type: Gaming Laptop', 'Connections: 1x 3.5mm Combo Audio Jack; 1x HDMI 2.0b; 3x USB 3.2 Gen 1  Type-A; 1x USB 3.2 Gen 2 Type-C support DisplayPort / power delivery', 'Networking: Wi-Fi 6(802.11ax) + Bluetooth 5.1 (Dual-band) 2*2; (*BT version  may change with OS upgrades.) – RangeBoost', 'Storage: 512GB SSD', 'Battery: 4-cell Li-ion, 90WHrs, 4S1P', 'Keyboard: Backlit Chiclet RGB keyboard', 'Weight: 2.3 KG', 'Audio: Smart Amp Technology; Audio by Dolby Atmos; AI mic noise-canceling;  Built-in array microphone; 2x 4W speaker with Smart Amp Technology']",197000.00
Acer Nitro 5 An515-45-R6xd Ryzen 5 5600H 8gb Ram 512gb ssd Rtx 3060 6gb Gddr6 15.6″Display Fhd Ips 144Hz,Acer,0,"['AMD Ryzen 5 5600H Processor', '15.6&quot; 1920x1080 144Hz IPS Display', '8GB DDR4 Memory', '512GB ssd', 'NVIDIA GeForce RTX 3060 6GB GDDR6 Graphics2x USB 3.2 Gen 1 Type-A', '1x USB 3.2 Gen 2 Type-C', '1x USB 3.2 Gen 2 Type-A', '1x HDMI', 'RGB Backlit Keyboard', 'IEEE 802.11ax WiFi', 'Windows 11']",131500.00
"Acer Aspire Vero 2021 I5 11th Gen / 16GB RAM / 512GB SSD / 15.6"" FHD Display / Backlight Keyboard",Acer,0,"['Brand:  Acer', 'CPU: 11th Gen Intel Core i5-1155G7 Processor 2.5 GHz (8M Cache, up to 4.5  GHz, 4 cores)', 'Operating System: Windows 10 Genuine', 'Screen: 15.6-inch; Full-HD (1920 x 1080 pixels) resolution; LED-backlit,  Narrow Bezel Display, FHD IPS Mercury free, environment friendly', 'Type: Notebook', 'RAM: 16GB DDR4; Expandable up to 32GB', 'Storage: 512GB NVME SSD; Dedicated HDD slot for storage expansion', 'Graphics Coprocessor: Intel Iris Xe', 'Wireless: Wireless Wi-Fi 6 AX201, Bluetooth 5.0', 'USB Ports: 2 x USB 3.1 Gens 1 ports with one featuring power-off USB  charging | 1 x USB 2.0 ports | 1 x HDMI port with HDCP support | 1 x 3.5 mm  headphone/speaker jack, supporting headsets with a built-in microphone | 1 x  Ethernet (RJ-45) port | 1 x DC-in jack for AC adapter', 'Computer Memory: DDR4 SDRAM', 'Batteries: Lithium ion 48Whr (9 hours)', 'Weight: 1.8 Kg']",95000.00
Lenovo Legion 5 AMD Ryzen7-5800H 16GB Ram/ 512GB SSD / RTX 3060 6gb/ 165Hz FHD IPS Display,Lenovo,0,[],215000.00
"Acer Aspire 5 2022 12th Gen i3 / 4GB RAM / 256GB SSD / 15.6"" FHD Display Backlight Keyboard",Acer,0,"['Brand:  Acer', 'Series: Aspire Series', 'CPU: Intel Core i3-1215U processor (10 MB Smart Cache, 1.2 GHz  Performance-core with Intel® Turbo Boost Technology 2.0 up to 4.4 GHz),  supporting hybrid core architecture with Performance-core and Efficient  core', 'Operating System: WIN 11 Genuine', 'Screen: 15.6-inch IPS display; Full-HD (1920 X 1080 pixels) resolution; IPS  (In-Plane Switching) technology', 'Type: Affordable budget laptop', 'RAM: 8GB DDR4 RAM (upgradable to 32 GB using two soDIMM modules)', 'Hard Drive: 256GB SSD', 'Graphics Coprocessor: Intel HD', 'Wireless: Intel® Wireless Wi-Fi 6E60', 'Bluetooth 5.1', 'ExtensionsHDMI: Yes', 'Number of HDMI Outputs : 1', 'Total Number of USB Ports : 4', 'Number of USB 3.2 Gen 1 Type-A Ports: 3', 'Number of USB 3.2 Gen 2 Type-C Ports: 1', 'USB Type-C: Yes', 'Network (RJ-45): Yes', 'Headphone/Microphone Combo Port: Yes', 'Computer Memory: DDR4 SDRAM', 'Batteries: 48Whr', 'Weight: 1.65 kg']",67000.00
"Acer Aspire Vero 2021 i7 11th Gen / 16GB RAM / 512GB SSD / 15.6"" FHD Display / Backlight Keyboard",Acer,0,"['Brand:  Acer', 'CPU: 11th Gen Intel Core i7-1165G7 Processor', 'Operating System: Windows 10 Genuine', 'Screen: 15.6-inch; Full-HD (1920 x 1080 pixels) resolution; LED-backlit,  Narrow Bezel Display, FHD IPS Mercury free, environment friendly', 'Type: Notebook', 'RAM: 16GB DDR4; Expandable up to 32GB', 'Storage: 512GB NVME SSD; Dedicated HDD slot for storage expansion', 'Graphics Coprocessor: Intel Iris Xe', 'Wireless: Wireless Wi-Fi 6 AX201, Bluetooth 5.0', 'USB Ports: 2 x USB 3.1 Gens 1 ports with one featuring power-off USB  charging | 1 x USB 2.0 ports | 1 x HDMI port with HDCP support | 1 x 3.5 mm  headphone/speaker jack, supporting headsets with a built-in microphone | 1 x  Ethernet (RJ-45) port | 1 x DC-in jack for AC adapter', 'Computer Memory: DDR4 SDRAM', 'Batteries: Lithium ion 48Whr (9 hours)', 'Weight: 1.8 Kg']",107000.00
"Dell Vostro 3510 i7 11th Gen / 8GB RAM / 512GB HDD / NVIDIA MX350 / 15.6"" FHD Display",Dell,0,[],114000.00
DELL LAPTOP Vostro 3510 11 Gen I3 Processor/8GB/ 256 GB SSD 15 Inch,Dell,0,"['11 Gen I3 Processor', '8 GB DDR4 RAM', 'Intel HD Graphics', '256 GB SSD', '15.6 inch HD Display', 'Black English KBD non Backlit\xa0', '3 Cell Battery', '45w Adapter', '1.69 KG Weight', '1 Year Warranty', 'Brand New Laptop']",70000.00
HP-15-EF2126WM AMD Ryzen 5 5500U 8GB /256GB Laptop,HP,0,"['Ryzen 5 5500U 8GB /256GB', 'Window Operating System Preloaded', 'Attractive Design', 'Covenient to carry Daily for Home & Office use', 'Brand New Laptop']",78000.00
"Dell Latitude 3410 I3 10th Gen / 4GB RAM / 1TB HDD / 14"" HD Display",Dell,0,"['CPU:  10th Generation Intel Core™ i3-10110U (2 Core, 4M cache, base 2.1GHz, up to  4.1GHz)', 'Graphics: Intel UHD Graphics with shared graphics memory', 'Memory: 4 GB, 1x4 GB 3200MHz DDR4 Non-ECC', 'Display: 14"" HD (1366 x 768) Anti-Glare Non-Touch, Camera &  Microphone, WLAN Capable', 'Connections: 1 Flip-Down RJ-45 port 10/100/1000 Mbps | 1 USB 2.0 port | 1  USB 3.2 Gen 1 Type-A port with PowerShare | 1 USB 3.2 Gen 1 Type-A port | 1  HDMI 1.4 | 1 USB 3.2 Gen 1 Type-C port with DisplayPort 1.2 Alt mode | 1  Universal Audio Jack | 1 USB 3.0 Card reader Slot', 'Networking: Intel Dual Band Wi-Fi 6 AX201 2x2 802.11ax 160MHz + Bluetooth  5.1', 'Storage: 1TB HDD', 'Height: 0.72"" (18.35 mm) x Width: 12.85"" (326.50 mm) x Depth:  8.91"" (226.38 mm)', 'Battery: 3 Cell 40Whr Express Charge Capable Battery', 'Camera Webcam : HD (1280 x 720 pixels) Integrated HD Webcam | Optional IR  camera with dual array digital microphone', 'Weight: 1.53kg', 'Audio: 2 W Dual stereo speakers']",62000.00
"Dell Inspiron 3511 I3 11Gen 4Gb Ram 256Gb Ssd 15.6"" Full Hd Ips Display  Backlit Keyboard",Dell,0,"['Display Size : 15.6 FHD', 'Generation : 11th Gen', 'Graphics : Intel UHD', 'Maximum Display Resolution : 1920 x 1080', 'Operation System : Windows 11 Home', 'Ports and Connectivity : SD Card Reader, USB 2.0, Audio Jack, Power Jack, HDMI 1.4, USB 3.2, USB 3.2', 'Processor : Intel Core i3-1115G4', 'Processor Speed 6MB Cache, up to 4.1 GHz', 'Ram : 4GB, DDR4, 2666MHz', 'Storage : 256GB M.2 PCIe NVMe', 'Battery : 3-Cell Battery, 41WHr', 'Color:  Carbon Black']",59000.00
"Asus VivoBook 14 X415JA I3 10th Gen / 4GB RAM/ 256GB SSD / 14"" FHD Display",ASUS,0,[],63000.00
Dell Inspiron 14-ryzen7_5700series-14inch,Dell,0,[],133900.00
"Asus TUF Dash F15 FX516PE I7 11th Gen / RTX 3050ti / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz Display",ASUS,0,"['CPU:  Intel Core i7-11370H processor; 4 cores (12M  Cache, up to 4.8GHz); 3.3 GHz', 'Gaming ; Series: FA series', 'Graphics: NVIDIA® GeForce RTX™ 3050 Ti Laptop GPU,Up to 1585MHz at 60W (75W  with Dynamic Boost),4GB GDDR6; Up to 1585MHz at 60W (75W with Dynamic Boost)', 'Memory: 16GB DDR4 3200 MHz SDRAM, 8GB On-Borad Max 32GB', 'Display: 15.6-inch,FHD (1920 x 1080) 16:9,anti-glare  display,sRGB:62.5%,Adobe:47.34%,Refresh Rate:144Hz,Value IPS-level', 'Connections: 1x 3.5mm Combo Audio Jack; 1x HDMI 2.0b; 3x USB 3.2 Gen 1  Type-A; 1x RJ45 LAN port; 1x Type C USB 4 support DisplayPort / power  delivery / Thunderbolt 4', 'Networking: Wi-Fi 6(802.11ax)+Bluetooth 5.1 (Dual band) 2*2; (*BT version  may change with OS upgrades.)', 'Storage: 1TB M.2 NVMe PCIe 3.0 SSD', 'Size: Height x width x depth 36.0 x 25.2 x 1.99 ~ 1.99 cm (14.17"" x  9.92"" x 0.78"" ~ 0.78"")', 'Battery: 76WHrs, 4S1P, 4-cell Li-ion', 'Camera Webcam: N/A', 'Weight: 2.0 KG', 'Audio: DTS software; Built-in array microphone; 2x 2W speaker']",196000.00
"Acer Aspire 5 2021 I5 11th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display",Acer,0,[],77000.00
"Asus VivoBook Flip 14 TP470EA i5 11th Gen 1135G7 / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch display / Stylus support",ASUS,0,[],120000.00
HP Pavilion 15 Core i5 | 8GB | 512GB SSD | 10th Gen | GTX 1650 TI 4GB | 15.6” FHD Display | Gaming Laptop,HP,0,[],120000.00
"Creator Z16 A11UET (RTX3060 Max-Q, GDDR6 6GB)",No Brand,0,[],271000.00
Lenovo Ideapad 3 I5-10TH Gen/4GB/1TB/,Lenovo,0,"['i5 10th gen', '4 GB DDR4 RAM', '1 TB HDD', '14 Inch FHD display', 'Privacy Shutter on Webcam', 'Dolby Audio', 'Stylish Design', 'Integrated 35Wh', 'Power Adapter 65W', 'Free Backpack And a Optical Mouse', '1 Year warranty and 2 Years Free Servicing', 'Brand New Laptop']",78000.00
"Acer Predator Helios 300 Gaming Laptop, 15.6"" Full HD IPS",Acer,0,['Acer Predator Helios 300 Gaming Laptop | 12th Gen Intel i7-12700H | GeForce RTX 3060 Laptop GPU | 17.3&quot; Full HD 144Hz 3ms IPS Display | 16GB DDR5 | 512GB Gen 4 SSD | Killer Wi-Fi 6E'],189999.00
"Asus ROG Strix Scar 15 2021 G533QR Ryzen 9 5900HX / RTX 3070 / 32GB RAM / 1TB SSD / 15.6"" FHD 300Hz Display",ASUS,0,"['CPU:  AMD Ryzen 9 5900HX Processor 3.3 GHz (16M Cache,  up to 4.6 GHz)', 'Graphics Card: NVIDIA GeForce RTX 3070 GPU; 8GB GDDR6 VRAM With ROG  Boost', 'Storage: 1TB M.2 NVMe PCIe 3.0', 'Memory: 32GB DDR4 3200MHz SDRAM', 'Display: 15.6-inch, FHD (1920 x 1080 pixels) 16:9, anti-glare display,  sRGB:100.00%, Adobe:75.35%, Refresh Rate:300Hz, Response Time:3ms, IPS-level,  Adaptive-Sync', 'Connections: 1x 3.5mm Combo Audio Jack; 1x HDMI 2.0b; 3x USB 3.2 Gen 1  Type-A; 1x USB 3.2 Gen 2 Type-C support; DisplayPort / power delivery', 'Keyboard:\xa0 Optical Mech Keyboard  Per-Key RGB', 'Networking: Wi-Fi 6 + Bluetooth 5.1', 'Battery: 90 Whr, lithium-polymer battery Battery', 'Weight: 2.3 KG']",361000.00
"Asus Laptop,14 '' Inch,4GB,256GB",ASUS,0,"['I3', 'X 415 E', '4GB', '256GB', '11TH GEN', ""14 '' Inch"", 'SILVER Colour']",49000.00
"Asus VivoBook 14 M413IA Ryzen 7 4700U / 8GB RAM / 512GB SSD / 14"" FHD Display",ASUS,0,"['Brand:  Asus', 'CPU: AMD Ryzen 7 4700U Processor 2.0 GHz (8M Cache, up to 4.1 GHz, 8  cores)', 'Graphics: AMD Radeon Graphics', 'Memory: 8GB DDR4 onboard, 8GB DDR4 SO-DIMM, Memory Max Up to 16GB', 'Display: 14-inch IPS display;Full-HD (1920 x 1080 pixels) resolution; 16:9  aspect ratio; Anti-glare panel, LED Backlit, 200nits brightness, NTSC: 45%,  Screen-to-body ratio: 85%', 'Type: Thin and light ultrabook', 'Connections: 1x USB 3.2 Gen 1 Type-A | 1x USB 3.2 Gen 1 Type-C | 2x USB 2.0  Type-A | 1x HDMI 1.4 | 1x 3.5mm Combo Audio Jack | 1x DC-in | Micro SD card  reader', 'Networking: Wi-Fi 6 (802.11ax)+Bluetooth 5.0 (Dual-band) 2*2', 'Storage: 512GB M.2 NVMe PCIe 3.0 SSD', 'Size height x width x depth 32.40 x 21.50 x 1.91 ~ 1.91 cm (12.76"" x  8.46"" x 0.75"" ~ 0.75"")', 'Battery: 42WHrs, 3S1P, 3-cell Li-ion', 'camera webcam: 720p', 'Weight: 1.4 Kg', 'Keyboard and Touchpad: Backlit Chiclet Keyboard | Chiclet Keyboard | 1.4mm  Key-travel', 'Expansion Slots: 1x DDR4 SO-DIMM slot | 1x M.2 2280 PCIe 3.0x4 | 1x STD  2.5” SATA HDD', 'Audio: SonicMaster | Harmon / Kardon | Built-in speaker | Built-in  microphone | Harman / Kardon (Mainstream) | with Cortana support']",108000.00
Dell G5 2021 G5510 i5 10th Gen / GTX 1650 / 8GB RAM / 256GB SSD / 15.6″ 120Hz FHD Display,Dell,0,"['Dell G5 2021 G5510 Gaming laptop with 10th gen Intel Core i5-10200H processor.', 'NVIDIA GTX 1650 graphics card with 4GB of VRAM, 8GB DDR4 RAM (Expandable), 256GB SSD storage.', '15.6-inch IPS display with 120Hz refresh rate.', 'Full-HD resolution & 250 nits brightness, 2 x 2W stereo speakers.', 'HD RGB Web camera, 0.83″ thickness, 2.44KG Weight.', 'Brand New Laptop']",118000.00
Asus ZenBook 14 UM425IA Ryzen 7 / Radeon Graphics / 16GB RAM / 512GB SSD / 14'' FHD Display / Magic NumPad,ASUS,0,"['CPU:  AMD Ryzen 7 4700U Processor 2.0 GHz (8M Cache, up  to 4.1 GHz, 8 cores)', 'Graphics: AMD Radeon Graphics', 'Memory: 16GB LPDDR4x 3733 MHz', 'Display: 14-inch Full-HD 250 nits, anti-glare screen; 4-sided NanoEdge  display with up to 90% screen-to-body ratio; 4.65 mm-thin side bezel and  11.15 mm bottom bezel; IPS-level wide-view technology', 'Connections: 2 x USB 3.2 Gen 2 Type-C; 1 x USB 3.2 Gen 1 Type-A; 1 x HDMI  2.0; 1 x MicroSD card reader', 'Wi-Fi: Dual-band gigabit-class Wi-Fi 5 (802.11ac)', 'Bluetooth®: Bluetooth 4.2', 'Storage: 512GB PCIe Gen3 SSD', 'Height: 1.43cm (0.56 inches)', 'Width: 31.9cm (12.5 inches)', 'Depth: 21.0cm (8.27 inches)', 'Battery: Up to 22 hours of battery life; 67 Wh 4-cell lithium-polymer  battery; 65 W power adaptor', 'Plug Type: Type C; (Output: 20 V DC, 65 W); (Input: 100-240 V AC, 50/60 Hz  universal)', 'Camera Webcam: 3D IR HD camera with Windows Hello support', 'Weight: 1.22 Kg', 'Keyboard: Edge-to-edge design, full-size backlit, with 1.4 mm key  travel', 'Touchpad / NumberPad2: Glass-covered; intelligent palm-rejection', 'Precision Touchpad (PTP) technology supports up to four-finger smart  gestures', 'Audio: ASUS SonicMaster stereo audio system with surround-sound; smart  amplifier for maximum audio performance; Array microphone with Cortana and  Alexa voice-recognition support; Certified by Harman Kardon', 'Included in the Box: Asus ZenBook 14 (UM425); Power adaptor with power cord  (65 W); Protective sleeve (optional); USB-C® to audio jack dongle (optional);  USB-A to LAN dongle (optional)']",142000.00
"Lenovo Flex 14 2021 i5 1135G7 / 16GB RAM / 512GB SSD / 14"" FHD 360-degree Touch display",Lenovo,0,[],99000.00
Ryzen 3-3250U-HP-14/ 8GB RAM/ 256GB SSD/14″ HD/Windows 11 Home,HP,0,"['CPU : AMD Ryzen&trade; 3-3250U', 'RAM : 8 GB', 'HDD : 256GB SSD', 'Screen : 14.0-inch diagonal, HD (1366 x 768)', 'Graphic : AMD Radeon&trade; Graphics', 'Windows 11 Home 64']",65000.00
"Asus X415 Intel Core I5-11Th Generation/8Gb Ram/256Gb Ssd/14"" Fhd Display",ASUS,0,[],90000.00
"Acer Nitro 5 2021 AMD Ryzen 5 5600H / GTX 1650 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD 144Hz display",Acer,0,[],120000.00
"Asus ROG Strix G15 G513QE-HF128T (Ryzen 9, 5900HX) , Color :Eclipse Gray",ASUS,0,[],208000.00
"Lenovo Flex 5 Ryzen 3  4GB, 128GB SSD 14""",Lenovo,0,[],60000.00
"Microsoft Surface 3 Laptop for Business (13.5"" Multi-Touch/i7-Gen10/16GB RAM/256GB M.2 NVMe SSD/Win 10 Pro/Matte Black)",Microsoft,0,"['Screen: 13.5” PixelSense™ Display', 'Resolution: 2256 x 1504 (201 PPI)', 'Aspect ratio: 3:2', 'Surface Pen* enabled', 'Touch: 10 point multi-touch', 'Quad-core 10th Gen Intel® Core™ i7-1065G7 Processor', '16GB LPDDR4x RAM', 'M.2 NVMe solid-state drive (SSD)\xa0256GB\xa0', 'Intel® Iris™ Plus Graphics', '1 x USB-C®', '1 x USB-A', '3.5 mm headphone jack', '1 x Surface Connect port', 'Compatible with Surface Dial off-screen interaction', 'Windows Hello face authentication camera (front-facing)', '720p HD f2.0 camera (front-facing)', 'Dual far-field Studio Mics', 'Omnisonic speakers with Dolby® Audio™', 'Enterprise-grade protection with Windows Hello face sign-in', 'Wi-Fi 6: 802.11ax compatible', 'Bluetooth® Wireless 5.0 technology', 'Ambient light sensor', 'Windows 10 Pro', 'Aluminium Body', 'Matte Black color with metal palm rest', '1-year limited hardware warranty', 'Navigate, scroll and browse through documents', 'Stream TV programs and films', 'Create stunning presentations', 'Run Microsoft 365 apps', 'Store photos, files, and more', 'Smooth multitasking in multiple apps and tabs', 'Easy to carry, starts at just 1,265 grams', 'USB-C®\xa0and USB-A ports', 'Connect to displays, docking stations, and more', 'Charge your phone and accessories\xa0', 'Brand New Laptop']",230500.00
PrePredator Acer Predator Helios 300 Gaming Laptop | Intel Core i7 12700H 14 Core | 15.6″ FHD 165Hz | 16GB | 512 SSD | RTX3060 6GB | Windows 11 300 PH315-55-70ZV Gaming Notebookdator Helios 300 PH315-55-70ZV Gaming Notebook,Acer,0,"['Acer Predator Helios 300 Gaming Laptop. Designed to provide desktop-like performance, this laptop is equipped with a 3.50 GHz Intel 12th Gen Core i7 14 core processor with 16GB of DDR4 memory and a fast 512GB NVMe PCIe solid-state drive that work together to quickly load games and multitask demanding applications. Its IPS 15.6"" FHD 16:9  has a 165Hz refresh that helps to reduce motion blur for crisp, clear images during fast action scenes. At the same time, NVIDIA GeForce RTX 3060 6GB  graphics delivers high frame rates in addition to advanced features such as real-time ray-tracing and artificial intelligence. The graphics are complemented by DTS:X Ultra enhanced virtual surround sound. Connect to compatible networks using the built-in 802.11ax Wi-Fi or through the Gigabit Ethernet port for low-latency online games. USB 3.2 Gen 1 and Gen 2 Type-A ports are available alongside a Thunderbolt 4 port to quickly transfer data with compatible storage drives and other peripherals. Other features include a high efficiency cooling system, one-touch overclocking, and a customizable 4-zone RGB backlit keyboard. Windows 11 Home 64-bit is pre-installed on the system.', '2.3 GHz Intel Core i7 12700H 14-Core (12th Gen)', '16GB DDR4 RAM', '512GB M.2 PCIe SSD', 'IPS 15.6"" FHD 165Hz, 3ms', 'NVIDIA GeForce RTX 3060 6GB GDDR6', 'USB 3.2 Gen 1 & 2', 'Thunderbolt 4', 'HDMI', 'Wi-Fi 6 (802.11ax', 'Bluetooth 5.2', 'Gigabit Ethernet Port', 'RGB Backlit Keyboard', 'Windows 10 Home 64-BIT']",194000.00
